id,prediction
812,1
813,1
814,1
815,0
816,0
817,1
818,1
819,0
820,1
821,0
822,1
823,1
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,1
832,1
833,1
834,1
835,1
836,0
837,1
838,1
839,1
840,0
841,0
842,1
843,1
844,1
845,1
846,1
847,0
848,0
849,1
850,1
851,1
852,1
853,0
854,1
855,1
856,1
857,1
858,1
859,0
860,1
861,1
862,1
863,1
864,1
865,1
866,0
867,1
868,1
869,1
870,1
871,1
872,1
873,1
874,0
875,0
876,1
877,0
878,1
879,1
880,1
881,1
882,1
883,0
884,1
885,0
886,1
887,1
888,1
889,1
890,0
891,1
892,0
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,0
901,1
902,0
903,1
904,1
905,1
906,0
907,1
908,0
909,0
910,1
911,1
912,1
913,0
914,0
915,1
916,1
917,0
918,1
919,1
920,1
921,0
922,1
923,1
924,0
925,1
926,1
927,0
928,1
929,1
930,1
931,1
932,1
933,1
934,0
935,1
936,1
937,1
938,1
939,1
940,1
941,1
942,1
943,0
944,1
945,1
946,1
947,0
948,1
949,1
950,1
951,1
952,1
953,0
954,1
955,1
956,1
957,1
958,1
959,0
960,1
961,1
962,1
963,0
964,0
965,1
966,1
967,1
968,0
969,1
970,1
971,1
972,0
973,1
974,1
975,1
976,1
977,0
978,1
979,1
980,1
981,0
982,0
983,0
984,1
985,1
986,1
987,1
988,0
989,1
990,0
991,0
992,0
993,1
994,1
995,1
996,0
997,1
998,1
999,1
1000,1
1001,1
1002,1
1003,0
1004,1
1005,0
1006,0
1007,1
1008,1
1009,1
1010,1
1011,1
1012,1
1013,1
1014,1
1015,1
1016,1
1017,1
1018,1
1019,0
1020,1
1021,1
1022,0
1023,0
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1032,1
1033,1
1034,1
1035,1
1036,1
1037,1
1038,0
1039,0
1040,1
1041,1
1042,1
1043,1
1044,1
1045,0
1046,1
1047,1
1048,0
1049,1
1050,0
1051,1
1052,1
1053,1
1054,1
1055,0
1056,1
1057,1
1058,1
1059,1
1060,1
1061,1
1062,0
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,0
1071,1
1072,1
1073,0
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
1080,1
1081,1
1082,1
1083,1
1084,1
1085,0
1086,1
1087,0
1088,1
1089,1
1090,1
1091,1
1092,1
1093,1
1094,1
1095,1
1096,1
1097,1
1098,1
1099,0
1100,1
1101,1
1102,1
1103,1
1104,0
1105,1
1106,0
1107,1
1108,0
1109,0
1110,1
1111,1
1112,0
1113,1
1114,1
1115,1
1116,0
1117,1
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,1
1125,1
1126,0
1127,1
1128,0
1129,1
1130,1
1131,1
1132,1
1133,1
1134,1
1135,1
1136,1
1137,1
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,0
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,0
1153,1
1154,1
1155,0
1156,0
1157,1
1158,1
1159,1
1160,1
1161,1
1162,0
1163,1
1164,0
1165,0
1166,1
1167,0
1168,1
1169,0
1170,1
1171,0
1172,1
1173,0
1174,0
1175,1
1176,1
1177,1
1178,1
1179,1
1180,1
1181,0
1182,0
1183,1
1184,0
1185,1
1186,1
1187,0
1188,1
1189,1
1190,1
1191,0
1192,1
1193,0
1194,0
1195,1
1196,1
1197,1
1198,1
1199,0
1200,1
1201,1
1202,0
1203,1
1204,1
1205,1
1206,0
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,1
1214,0
1215,1
1216,0
1217,0
1218,0
1219,0
1220,1
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,1
1228,0
1229,1
1230,1
1231,1
1232,0
1233,1
1234,0
1235,1
1236,1
1237,0
1238,1
1239,1
1240,1
1241,1
1242,1
1243,1
1244,1
1245,0
1246,1
1247,1
1248,1
1249,1
1250,1
1251,1
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,1
1260,1
1261,1
1262,0
1263,1
1264,1
1265,1
1266,0
1267,1
1268,0
1269,0
1270,1
1271,0
1272,0
1273,0
1274,0
1275,0
1276,1
1277,1
1278,1
1279,1
1280,0
1281,1
1282,1
1283,0
1284,1
1285,0
1286,1
1287,1
1288,1
1289,1
1290,1
1291,1
1292,1
1293,1
1294,1
1295,1
1296,1
1297,1
1298,0
1299,1
1300,1
1301,1
1302,1
1303,0
1304,0
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,0
1318,1
1319,0
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,0
1334,1
1335,1
1336,0
1337,0
1338,1
1339,0
1340,1
1341,1
1342,0
1343,1
1344,1
1345,0
1346,1
1347,1
1348,1
1349,0
1350,1
1351,1
1352,1
1353,0
1354,0
1355,1
1356,1
1357,1
1358,1
1359,1
1360,1
1361,1
1362,1
1363,0
1364,1
1365,0
1366,0
1367,1
1368,1
1369,1
1370,1
1371,0
1372,1
1373,1
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,0
1381,1
1382,1
1383,0
1384,0
1385,1
1386,1
1387,0
1388,1
1389,1
1390,1
1391,1
1392,1
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,1
1401,0
1402,1
1403,1
1404,1
1405,1
1406,1
1407,1
1408,1
1409,0
1410,1
1411,0
1412,1
1413,1
1414,0
1415,1
1416,0
1417,1
1418,1
1419,1
1420,1
1421,0
1422,1
1423,1
1424,1
1425,1
1426,1
1427,1
1428,0
1429,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,0
1437,1
1438,1
1439,1
1440,0
1441,1
1442,1
1443,1
1444,1
1445,1
1446,1
1447,1
1448,1
1449,1
1450,1
1451,0
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,0
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,1
1467,1
1468,1
1469,1
1470,1
1471,1
1472,0
1473,1
1474,0
1475,1
1476,1
1477,0
1478,1
1479,0
1480,0
1481,1
1482,1
1483,1
1484,1
1485,0
1486,1
1487,1
1488,1
1489,1
1490,1
1491,1
1492,0
1493,1
1494,1
1495,1
1496,1
1497,1
1498,1
1499,1
1500,0
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1511,0
1512,1
1513,0
1514,1
1515,0
1516,1
1517,0
1518,1
1519,0
1520,1
1521,1
1522,1
1523,1
1524,1
1525,0
1526,1
1527,1
1528,1
1529,1
1530,1
1531,1
1532,0
1533,0
1534,0
1535,1
1536,0
1537,1
1538,1
1539,1
1540,1
1541,0
1542,1
1543,1
1544,1
1545,1
1546,1
1547,0
1548,1
1549,0
1550,1
1551,1
1552,1
1553,1
1554,1
1555,1
1556,1
1557,0
1558,1
1559,0
1560,0
1561,1
1562,1
1563,0
1564,0
1565,1
1566,1
1567,1
1568,1
1569,1
1570,1
1571,1
1572,0
1573,0
1574,0
1575,1
1576,1
1577,1
1578,1
1579,0
1580,1
1581,1
1582,1
1583,1
1584,1
1585,0
1586,0
1587,1
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,0
1601,1
1602,1
1603,1
1604,0
1605,1
1606,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1615,1
1616,1
1617,1
1618,1
1619,1
1620,1
1621,1
1622,1
1623,1
1624,1
1625,0
1626,0
1627,1
1628,0
1629,1
1630,1
1631,0
1632,1
1633,0
1634,1
1635,1
1636,0
1637,1
1638,1
1639,1
1640,1
1641,1
1642,1
1643,1
1644,1
1645,1
1646,0
1647,1
1648,1
1649,1
1650,0
1651,1
1652,1
1653,1
1654,0
1655,1
1656,0
1657,1
1658,0
1659,1
1660,0
1661,0
1662,1
1663,0
1664,1
1665,1
1666,1
1667,0
1668,0
1669,1
1670,1
1671,1
1672,1
1673,1
1674,0
1675,1
1676,0
1677,0
1678,0
1679,1
1680,0
1681,1
1682,1
1683,1
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,0
1698,1
1699,1
1700,1
1701,0
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,0
1709,1
1710,1
1711,0
1712,1
1713,1
1714,1
1715,1
1716,0
1717,1
1718,1
1719,1
1720,1
1721,1
1722,1
1723,1
1724,1
1725,1
1726,1
1727,0
1728,0
1729,0
1730,0
1731,1
1732,1
1733,1
1734,1
1735,1
1736,1
1737,0
1738,0
1739,1
1740,0
1741,1
1742,0
1743,1
1744,1
1745,1
1746,0
1747,1
1748,1
1749,1
1750,1
1751,1
1752,1
1753,1
1754,1
1755,1
1756,1
1757,1
1758,0
1759,0
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,1
1767,1
1768,1
1769,1
1770,0
1771,0
1772,1
1773,1
1774,1
1775,0
1776,0
1777,1
1778,1
1779,1
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,0
1788,1
1789,1
1790,0
1791,1
1792,1
1793,1
1794,1
1795,1
1796,1
1797,1
1798,1
1799,1
1800,1
1801,1
1802,1
1803,1
1804,0
1805,0
1806,0
1807,1
1808,1
1809,1
1810,0
1811,0
1812,1
1813,1
1814,1
1815,1
1816,1
1817,1
1818,1
1819,0
1820,1
1821,1
1822,1
1823,0
1824,1
1825,0
1826,0
1827,1
1828,0
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,1
1836,1
1837,1
1838,0
1839,1
1840,1
1841,1
1842,0
1843,0
1844,1
1845,1
1846,0
1847,1
1848,0
1849,1
1850,1
1851,1
1852,1
1853,1
1854,1
1855,0
1856,1
1857,1
1858,1
1859,1
1860,1
1861,0
1862,0
1863,1
1864,1
1865,1
1866,1
1867,0
1868,0
1869,0
1870,1
1871,0
1872,1
1873,1
1874,0
1875,1
1876,1
1877,1
1878,1
1879,1
1880,1
1881,1
1882,0
1883,0
1884,0
1885,0
1886,1
1887,1
1888,1
1889,1
1890,1
1891,1
1892,0
1893,1
1894,0
1895,1
1896,1
1897,0
1898,1
1899,0
1900,1
1901,1
1902,1
1903,0
1904,1
1905,0
1906,1
1907,1
1908,0
1909,1
1910,1
1911,0
1912,1
1913,1
1914,1
1915,1
1916,1
1917,0
1918,0
1919,1
1920,0
1921,1
1922,1
1923,1
1924,0
1925,0
1926,1
1927,1
1928,0
1929,1
1930,1
1931,1
1932,1
1933,1
1934,1
1935,1
1936,1
1937,1
1938,1
1939,1
1940,1
1941,0
1942,1
1943,1
1944,1
1945,1
1946,1
1947,1
1948,1
1949,0
1950,0
1951,1
1952,0
1953,1
1954,1
1955,1
1956,1
1957,1
1958,0
1959,1
1960,1
1961,1
1962,1
1963,1
1964,1
1965,1
1966,0
1967,1
1968,1
1969,1
1970,1
1971,1
1972,1
1973,0
1974,1
1975,1
1976,1
1977,1
1978,1
1979,1
1980,1
1981,1
1982,0
1983,0
1984,1
1985,0
1986,0
1987,1
1988,1
1989,1
1990,1
1991,0
1992,0
1993,0
1994,1
1995,1
1996,0
1997,0
1998,1
1999,1
2000,0
2001,1
2002,1
2003,1
2004,1
2005,0
2006,0
2007,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,0
2017,1
2018,0
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,0
2029,1
2030,1
2031,1
2032,1
2033,1
2034,1
2035,0
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,1
2043,0
2044,1
2045,1
2046,1
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,1
2054,1
2055,1
2056,0
2057,0
2058,1
2059,1
2060,1
2061,0
2062,1
2063,1
2064,1
2065,1
2066,1
2067,0
2068,1
2069,0
2070,1
2071,1
2072,0
2073,1
2074,0
2075,0
2076,0
2077,1
2078,1
2079,1
2080,1
2081,1
2082,1
2083,1
2084,1
2085,0
2086,0
2087,1
2088,1
2089,1
2090,0
2091,1
2092,1
2093,1
2094,0
2095,1
2096,1
2097,1
2098,1
2099,1
2100,0
2101,1
2102,1
2103,1
2104,0
2105,1
2106,1
2107,1
2108,1
2109,1
2110,1
2111,0
2112,1
2113,1
2114,0
2115,1
2116,1
2117,1
2118,1
2119,1
2120,1
2121,0
2122,1
2123,1
2124,1
2125,1
2126,0
2127,1
2128,0
2129,1
2130,0
2131,1
2132,1
2133,1
2134,1
2135,1
2136,1
2137,1
2138,1
2139,1
2140,0
2141,1
2142,1
2143,1
2144,1
2145,0
2146,1
2147,1
2148,0
2149,0
2150,1
2151,1
2152,1
2153,1
2154,1
2155,1
2156,0
2157,1
2158,0
2159,0
2160,1
2161,0
2162,1
2163,1
2164,0
2165,0
2166,0
2167,0
2168,1
2169,1
2170,1
2171,0
2172,0
2173,0
2174,1
2175,0
2176,1
2177,0
2178,1
2179,1
2180,1
2181,1
2182,1
2183,1
2184,0
2185,1
2186,1
2187,0
2188,0
2189,1
2190,1
2191,0
2192,1
2193,1
2194,1
2195,0
2196,0
2197,0
2198,1
2199,1
2200,1
2201,1
2202,1
2203,1
2204,0
2205,1
2206,1
2207,1
2208,1
2209,0
2210,0
2211,1
2212,0
2213,1
2214,1
2215,0
2216,0
2217,1
2218,1
2219,0
2220,1
2221,1
2222,1
2223,0
2224,1
2225,1
2226,1
2227,1
2228,1
2229,0
2230,0
2231,0
2232,1
2233,1
2234,1
2235,1
2236,1
2237,1
2238,1
2239,0
2240,1
2241,1
2242,1
2243,1
2244,1
2245,0
2246,1
2247,0
2248,0
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,0
2258,1
2259,1
2260,1
2261,1
2262,0
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,0
2270,1
2271,1
2272,1
2273,1
2274,1
2275,1
2276,1
2277,1
2278,1
2279,1
2280,1
2281,0
2282,0
2283,1
2284,1
2285,0
2286,0
2287,1
2288,1
2289,1
2290,1
2291,1
2292,1
2293,1
2294,1
2295,1
2296,1
2297,1
2298,0
2299,1
2300,1
2301,1
2302,1
2303,1
2304,1
2305,1
2306,0
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,0
2315,0
2316,1
2317,1
2318,1
2319,1
2320,0
2321,0
2322,0
2323,1
2324,1
2325,1
2326,1
2327,1
2328,0
2329,1
2330,1
2331,0
2332,0
2333,1
2334,1
2335,1
2336,0
2337,0
2338,1
2339,1
2340,1
2341,1
2342,1
2343,1
2344,1
2345,1
2346,1
2347,1
2348,0
2349,0
2350,1
2351,0
2352,1
2353,0
2354,1
2355,1
2356,1
2357,1
2358,1
2359,0
2360,1
2361,1
2362,1
2363,1
2364,1
2365,1
2366,1
2367,1
2368,1
2369,1
2370,0
2371,1
2372,1
2373,1
2374,1
2375,1
2376,1
2377,1
2378,0
2379,1
2380,1
2381,1
2382,1
2383,1
2384,1
2385,1
2386,1
2387,1
2388,1
2389,1
2390,0
2391,1
2392,1
2393,1
2394,1
2395,1
2396,0
2397,1
2398,1
2399,1
2400,1
2401,1
2402,0
2403,0
2404,1
2405,0
2406,1
2407,1
2408,1
2409,0
2410,0
2411,1
2412,1
2413,1
2414,1
2415,0
2416,0
2417,1
2418,0
2419,1
2420,1
2421,1
2422,1
2423,1
2424,0
2425,1
2426,1
2427,0
2428,1
2429,1
2430,1
2431,1
2432,1
2433,1
2434,1
2435,1
2436,1
2437,1
2438,0
2439,1
2440,1
2441,1
2442,1
2443,1
2444,1
2445,1
2446,1
2447,0
2448,0
2449,1
2450,1
2451,1
2452,1
2453,1
2454,1
2455,1
2456,1
2457,1
2458,1
2459,0
2460,1
2461,0
2462,1
2463,0
2464,1
2465,1
2466,0
2467,1
2468,1
2469,0
2470,0
2471,0
2472,1
2473,1
2474,1
2475,0
2476,1
2477,1
2478,1
2479,0
2480,1
2481,1
2482,1
2483,1
2484,1
2485,1
2486,1
2487,1
2488,0
2489,1
2490,0
2491,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,0
2498,1
2499,1
2500,0
2501,1
2502,1
2503,0
2504,1
2505,1
2506,1
2507,1
2508,1
2509,1
2510,1
2511,1
2512,1
2513,0
2514,0
2515,1
2516,0
2517,1
2518,1
2519,1
2520,1
2521,1
2522,1
2523,0
2524,1
2525,0
2526,0
2527,1
2528,1
2529,1
2530,0
2531,0
2532,0
2533,1
2534,1
2535,1
2536,1
2537,1
2538,1
2539,1
2540,1
2541,1
2542,1
2543,1
2544,1
2545,1
2546,1
2547,1
2548,1
2549,1
2550,1
2551,1
2552,1
2553,1
2554,1
2555,1
2556,1
2557,1
2558,1
2559,1
2560,0
2561,0
2562,1
2563,1
2564,1
2565,1
2566,1
2567,1
2568,0
2569,1
2570,1
2571,0
2572,1
2573,1
2574,1
2575,0
2576,1
2577,1
2578,1
2579,0
2580,1
2581,1
2582,0
2583,0
2584,1
2585,1
2586,1
2587,1
2588,1
2589,1
2590,1
2591,1
2592,0
2593,0
2594,1
2595,1
2596,0
2597,1
2598,1
2599,1
2600,1
2601,1
2602,0
2603,1
2604,0
2605,0
2606,1
2607,0
2608,0
2609,1
2610,1
2611,1
2612,1
2613,1
2614,1
2615,1
2616,0
2617,1
2618,1
2619,1
2620,1
2621,1
2622,1
2623,1
2624,1
2625,0
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2632,0
2633,1
2634,1
2635,1
2636,1
2637,1
2638,1
2639,0
2640,1
2641,1
2642,1
2643,0
2644,0
2645,1
2646,1
2647,0
2648,1
2649,1
2650,1
2651,1
2652,0
2653,0
2654,0
2655,1
2656,1
2657,1
2658,1
2659,1
2660,0
2661,1
2662,1
2663,1
2664,0
2665,0
2666,1
2667,1
2668,1
2669,1
2670,1
2671,0
2672,1
2673,1
2674,0
2675,1
2676,1
2677,0
2678,1
2679,1
2680,1
2681,1
2682,1
2683,0
2684,1
2685,1
2686,0
2687,1
2688,0
2689,0
2690,1
2691,1
2692,1
2693,0
2694,1
2695,1
2696,0
2697,1
2698,1
2699,1
2700,0
2701,1
2702,1
2703,1
2704,1
2705,1
2706,0
2707,1
2708,0
2709,1
2710,0
2711,1
2712,1
2713,1
2714,1
2715,0
2716,1
2717,1
2718,1
2719,1
2720,1
2721,0
2722,1
2723,1
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,1
2731,0
2732,1
2733,0
2734,0
2735,0
2736,1
2737,0
2738,1
2739,1
2740,1
2741,1
2742,1
2743,1
2744,1
2745,1
2746,0
2747,1
2748,1
2749,1
2750,0
2751,0
2752,0
2753,0
2754,1
2755,1
2756,1
2757,1
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,0
2767,1
2768,0
2769,1
2770,1
2771,0
2772,0
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,0
2782,0
2783,1
2784,1
2785,1
2786,1
2787,0
2788,1
2789,1
2790,1
2791,1
2792,0
2793,1
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,0
2801,1
2802,0
2803,1
2804,0
2805,1
2806,0
2807,1
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,1
2815,0
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,0
2823,0
2824,1
2825,0
2826,1
2827,1
2828,1
2829,0
2830,1
2831,0
2832,1
2833,1
2834,1
2835,0
2836,0
2837,1
2838,1
2839,1
2840,1
2841,1
2842,0
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,0
2850,1
2851,1
2852,0
2853,1
2854,1
2855,1
2856,0
2857,1
2858,0
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,0
2867,1
2868,1
2869,1
2870,0
2871,1
2872,1
2873,1
2874,1
2875,1
2876,1
2877,1
2878,0
2879,1
2880,1
2881,1
2882,0
2883,1
2884,0
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,0
2892,1
2893,1
2894,1
2895,1
2896,1
2897,1
2898,1
2899,1
2900,1
2901,0
2902,1
2903,0
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2911,0
2912,1
2913,1
2914,1
2915,1
2916,1
2917,1
2918,1
2919,1
2920,1
2921,0
2922,1
2923,1
2924,1
2925,1
2926,0
2927,0
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2941,1
2942,1
2943,1
2944,1
2945,0
2946,1
2947,0
2948,1
2949,0
2950,0
2951,1
2952,1
2953,1
2954,1
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,0
2964,0
2965,1
2966,0
2967,0
2968,1
2969,1
2970,1
2971,0
2972,1
2973,1
2974,1
2975,1
2976,1
2977,0
2978,1
2979,1
2980,0
2981,0
2982,1
2983,1
2984,1
2985,0
2986,1
2987,0
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,0
2996,1
