38,1,"@easegill good point - in meantime if already logged into a Google product, a direct link in Mahara to GDocs will act as SSO "
39,0,"btw, today is the official start of winter! and it raining up the hill "
40,0,"@feliciaday    Its a hard process to find em, local colleges and universities are a good start.  Also local wargames clubs."
41,1,"@carlazimmerman Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip "
42,0,"Hey @donnieklang i dnt think he will say happy bday to me   (donnieklang live &gt; http://ustre.am/3ihw)"
43,1,"@vh1it thanks for the follow cutie "
44,1,"@ShawneyJ Have a fun shoot with Steve-O! "
45,0,"I wish I had a good camera. Photos from 'the finders keepers' at Carriage Works are  Volume, lines &amp; colors have lost their sharpness."
46,0,"Really fed-up already, homes so boring. Bad times for beth "
47,1,"Cruisin around with Kate and jamming to Good Charlotte! Haha  lovin summer!!"
48,1,"Wow~ I've tweeted alot today. Whitwhew! "
49,0,"so bored "
50,1,"The Kids hate Fascist Cops!  http://tinyurl.com/kt2s67"
51,0,"@shanedawson awww sadness. epic failure  *hugz*"
52,0,"smh @ my belly "
53,0,"Nope sorry now R.I.P Cleo, he's floating to the top.... &lt;/3 Well.. half floating... "
54,1,"@cweeezy keep begging! &amp;you should watch it "
55,1,"Eating out right now- Harveys is good!!!  "
56,1,"@RevRunWisdom Good morning. Get up! Feel good! Pray! Dont be wrinkled with burden.. Smile! God can give you a facelift!!  Lets go!"
57,1,"@thewritermama great to see you and all those fun videos!!! The one you made of @chrisbrogan rocked "
58,1,"looking forward to mixing some cookie batter tonight "
59,1,"Where there is no Sirius satallite radio, I find comfort in pandora Internet radio "
60,1,"Hmm that wasn't so bad "
61,0,"coughing way too much  it sucks"
62,0,"Currently in New Jersey. Wish I was going to bamboozle "
63,1,"You should check out the song clips on Amazon of LV&amp;TT "
64,1,"Sat in bed, phones just gone off. Waitinv to go beach "
65,1,"@LyricalLala7 thats cool, me too waiting for cheaters to come on @Tha_Real_Bre i hope the same for u!!! all blessings "
66,0,"working on  a Sunday morning. "
67,1,"Its a beautiful day to hang out by the pool! Lovin it... "
68,1,"Find Your True Beauty  - http://www.teen-beauty-tips.com  love Shelly Hitz's book - sign up  for the newsletter &amp; get the PDF 4 FREE!!!!!!"
69,0,"lighters get lost in remastering the same way socks are lost in the dryer  ? http://blip.fm/~7a6ea"
70,1,"Is currently downloading the taylor swift album  lol"
71,1,"@plutoniumpage Lol, I just read that &quot;his/her&quot; thing. So much for research. "
72,1,"Time for a work out naked!   "
73,0,"Being put in back booth at #McDonald's = ability to twitter all day = happy @wisguy.. Unfortch, won't happen today "
74,0,"@ktsummer Katie I am soooo sooo sorry hun  I wish I could be there to give you a hug. My prayers are with you and your family."
75,1,"CONGRATS to @CoachBelle for introducing Inna to the Beachbody Coaching way of life! Inna is a spitfire!!!!!!! "
76,0,"home from Chicago "
77,0,"Thanks@Teamjolie, yeah sad "
78,1,"Good time at the picnic. Happy that all y'all got to see Sofie!  Angela totally rocked the veggie grill... love me some veggie brats!"
79,0,"@mitchelmusso mitchel! Your coming the same day as demi! I wish I would have known I wanted to see you and I already bought demi tickets "
80,1,"@DustinJMcClure you look how i feel  is it possible to have a hangover from eating too much Ben &amp; Jerry's ice cream???"
81,0,"@ChadGL I guess I was thinking Magic Kingdom, not Magic Mountain..... "
82,1,"Fishing with tim and daddy cavanaugh and ciaraaa "
83,1,"@GeneralProfound with the missus me and four kids ranging from 6-14 there will plenty of breaks 8 hr est. inclds. said breaks. "
84,0,"aaahh julian feel bad for him "
85,0,"@eDTGCa  Clean Me!"
86,0,"@AlexDeGruven Grr I love beer but I got a call that I have to run to Detroit "
87,1,"@courtneyjuras haha. i DONT know. lets just say that when the mothers away, the kids will play. no repeating to juju "
88,1,"Happy Mother's Day to all the Mom's out there!  Remember: it doesn't end today - May is MOM'S MONTH!  "
89,0,"There's Only One Thing I Hate About Friends And Dats When They Move Skl They Forget About Yuu "
90,1,"@teddye3 @lincoln_gu @wonton916 "
91,0,"Trying to finish college work he's had for months!! "
92,0,"@mendozacarl Ano ba yan?? Why is he always sick?  our poor baby!!"
93,0,"My hands hurt bad!!! I helped my dad to paint the surrounding area of the pool, ouchhh I won't be able to crochet tonight "
94,0,"Sad I missed the Google wave hackathon in Sydney "
95,0,"very sad now "
96,0,"Terrific weekend with Lee but gotta start the house cleaning before I can finish my book "
97,0,"@charlottebeaumo i have been, its harrrrrd  lol thanks."
98,0,"slept crappy last night. Not cute "
99,1,"waiting to watch big brother "
100,0,"@mscarlamaria Aww, thanks for the luv!! They had to shave the poor dog since he is red all over "
101,1,"I love people that obnoxiously yell &quot;LOL!&quot; while laughing. I also love mocking them. LOLLL!! "
102,1,"changed my twitter name "
103,0,"My taskbar said &quot;Find Patron&quot; and I got a lil excited, until I clicked it and realized it meant library patrons and not Patron tequila. "
104,0,"@tbirdj Oh man, that sucks  I'm sorry, doll."
105,0,"is a little sick!!! "
106,0,"@shanselman excellent mame series, but.. no trackball? only one set of flipper buttons (no nudge)? LCD monitor? "
107,1,"Anyone hungry? Bite on this: http://bit.ly/OFQoZ  (via @panos) LOL"
108,0,"Upgrading to Ubuntu 9.04, nice   8.04 ~&gt; 8.10 ~&gt; 9.04 #wtf"
109,0,"Hello we appear to have resumed twittering .... A day without service "
110,0,"is gonna go running this weekend...........long course is very long "
111,1,"@IdgyOoh  it will have.... NDA "
112,1,"@johannaharness &quot;I like to watch people unfurl their greatness into the world through the smallest of actions and thought.&quot; I &lt;3 this. "
113,1,"@HannaUmar Bring it on "
114,1,"@jmw28 no. first, library theeeen all that "
115,1,"@smkvt good spirits with the trip, may your ipod last both ways "
116,0,"NOOOOOOOOOOOOOOOOOOOOOOOOOO  I'M STILL WOKE   "
117,0,"i wish i was watching The Hills "
118,1,"two thumbs up for the new night at the museum. cute &amp; funny. hank azaria was good. "
119,0,"I forgot to post that they left four hours ago "
120,1,"I had a great time guys &amp;&amp; I looked amazing cnt wait to see the picz &amp;&amp; video "
121,1,"@usagi429 Lol, thanks for your interest. Maybe once the show is aired on a network, they will put episodes online. "
122,0,"I really want a big salad "
123,1,"That was a very nice nap "
124,1,"@simplyjess400 like the new background "
125,1,"@TheDavidBlaise Happy birthday. Enjoy 21. It passes by too quickly. "
126,1,"Is watching Family Guys. "
127,1,"http://twitpic.com/6sxgi - me and mommy geting coffee "
128,0,"@glukkake i wish i could forget to eat "
129,1,"Pnut butter and nutella sandwich with a fuit cup. Life is good "
130,0,"@thisisryanross I'm not giving up http://bit.ly/SnjEn  "
131,1,"Phone wif the Bestie! Ahhhhhh "
132,1,"@brenmunoz http://twitpic.com/67j4n - Hek yes he is. "
133,1,"@DamianGrounds Thanks, you're a star! Trying to scroll down and see what I've missed  #elevensestime"
134,1,"@BBRRIITTTTYY hehe he need to win  he is the best tweeeeeter ever! X"
135,1,"@clairelouise2 Oh nice! It was pretty good.  got some gardening done and relaxed with the family "
136,0,"@Kuriboi2k6 lol I have like this giant sheet on me and I'm still shivering "
137,0,"@Sharonyy That's not very nice of her at all  but maybe she doesent meen it so litterally "
138,1,"@RebeccaBlack_ Because you said mulling. "
139,1,"@UberDorkGirlie Thank you so much for the 12. Make sure to stop by and get a free slice. "
140,0,"I drew, I must sleep. I was sad when Twitter was down "
141,0,"i'm tired and sooooooooo not foward to finishing my barely worked on research paper tommorow. "
142,0,"WISHING I WAS WITH THAT SPECIAL PERSON SIGH "
143,0,"@DChetty aww man - thats terrible news. "
144,1,"Happy Birthday to Me    "
145,1,"@freddurst Thank You Mr. Durst, We did our best... as for me I was waiting for 1999 and Stuck  Anyway you're great, thanks!"
146,0,"stomach hurts super badly.i want to crawl in to a ball but instead i have to work "
147,1,"i think i've gotten better at driving "
148,1,"@Vexinthecity -- you understood me right from the start.  Hope you are having a great day!"
149,0,"http://twitpic.com/6qu4c - July and I have snow..more snow to come "
150,0,"My talk on bruxism is causing much anticipation at the meeting already. I will be alone this year   These are tough times,right Christyna?"
151,1,"@heidimontag It's senior prom!!  We're all over here getting ready and looking forward to the rest of the night! What about you?! "
152,0,"Friday night and still working...oh wait..it's Saturday morning already "
153,0,"Tht last tweet was written wrong but Eww  @jcstud_28"
154,0,"Dreary today - no going to the park "
155,1,"@j2k13 i know right..  it was cool and they did like a announcement about it too "
156,1,"P.S....I love you "
157,0,"FML! Running a fever, dizzy, and achy...AWESOME! Wrong week to be sick "
158,1,"@itsallaboutme01 http://twitpic.com/7imqr - I can think of one thing cooler!  If I was there taking the photo  that means I wouldn't h ..."
159,0,"sorry, I'm sounding cranky, it's just that this is my playground, and now it's full of business opportunities I never needed. "
160,0,"Hey @officialtila i think im the only one from Southern Indiana tho   (I LOVE TILA TEQUILA @OfficialTila live &gt; http://ustre.am/3v2f)"
161,1,"PROM TONITE "
162,0,"Going to bed. Got a long drive in the passenger seat tomorrow. LOL. Then I gotta hear it from the wifee.  Sorry, babe. I love my Nellie!!!"
163,0,"Going off BC is making me break out. "
164,1,"Take a look at my myspace at myspace.com/ryanswayze it needs a lil love no wait alot of love and ad me to facebook just look up my name "
165,0,"My throat is killinnng me. "
166,0,"misses Swimming Class.  http://plurk.com/p/12nt0b"
167,1,"@PITX08 LOL it's @perezhilton 's new word, follow him "
168,0,"Headache "
169,1,"Hanging with Charis!  We gonna eat some delicious chicken nuggs then hopefully seeing UP later tonight "
170,0,"Really bad cold  I get a day off school thou "
171,1,"@krystyl Ha!  I just got @yfrog orange, might have to add the rest tomorrow if they are still around "
172,1,"@98PXYRochester HEYYYYYYYYY!! its Fer from Chile again "
173,1,"@Rosaapril cinema and dinner wiff the buddies  simple yet cheap : D x"
174,0,"@NIYANA ITS NOW SHOWING "
175,0,"@MissKibbles Thanks, thought that may have been the case  chap here doing awful job of Addicted on BGTalent....."
176,1,"haha.. tom. is the day! school day!.. miss ALL my friends, . "
177,0,"Huge headache. Can't miss school though "
178,1,"9 more hours of pure agony. To the forces who created time, do me a favor and speed it up a lil bit will ya? Mmkay thanks  with &lt;3 Jas"
179,0,"@treaclelove woah!! you gained a lot!! "
180,1,"@marikeheart aah you rock "
181,1,"what a lovely sunny day  time to go out and harvest elderflowers &amp; work up the courage to buy citric acid from a chemist to make cordial!"
182,0,"Dad is getting on my nerves so bad. "
183,0,"@biphenyl &quot;A kitty I'm friends with in my apartment complex has been abandoned by his owner.  &quot; (It has happened to me.) BFF meow."
184,0,"@MsJadis I'm flying to LAX on the 9th of June, staying until the 24th - will we miss each other? "
185,1,"Just got home from beazleys. Working on a layout "
186,1,"Congrats to everyone at the Gold Coast 100km - especially Terry Bell 7:42?, Jackie Fairweather 7:48? and RD Peter Hall "
187,0,"@Natasha_SCGG Awww  Take it easy for a while, Nat. Im really worrying about you right now. Dont think about the crash too much. Get well!"
188,0,"Going to see Drag Me To Hell! I'm scared!!  lol"
189,0,"one huge final today!  not looking forward to 3pm. morning coffee, shower, then STUDY STUDY STUDY!"
190,0,"It's friday ... finally ... and yes, it's another stressful day  But you know what? Only a few days and this job is history ... woohoooo!"
191,0,"@edrafalko I know right? but it only lasted a half hour  now I'm back to meh...still a half hour of yay is pretty good"
192,1,"@lesieurn Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip "
193,0,"Just got in to work. My umbrella does not do a good of enough job covering me.  But I'm relatively dry and starting the day."
194,1,"@SermonsDomain yea i dont know its just a guess "
195,1,"just got home from the space jam dance it was amazing going to bed early i am so tired from dancing  talk to you in a few hours!  peace!"
196,1,"@dumilewis i like your new picture "
197,0,"@YankeeGirl20 no, why? No cnn here! "
198,1,"@funstay it's coming, wait for it "
199,1,"just letting people know who i am in different languages "
200,1,"going to bed now! see u tomorrow "
201,1,"Back home "
202,0,"Morning All studying for year end exams "
203,1,"@KnightOwl10 He totally did!!  Congrats!! "
204,0,"hanging out inside to avoid getting burnt again "
205,0,"@slcronin oh a total shame...I have a jar with &quot;too little&quot; for a piece of toast...I think I might have to just spoon it out like candy "
206,0,"domino's was wasted, couldn't eat/taste cause my mouth ulcer  SO SORE! bonjela that bad boy."
207,1,"grillin up some chicken wings....Mmmm - Can't wait!! "
208,1,"@selfproduction  just making sure you are still taking your break! ha"
209,1,"Ok well....cleaning was not all that it was cracked up to be today....another day  LOL"
210,0,"my speakers are fried too  OMFG I can't hear my music wahhhhhhhhhh"
211,1,"Loved Amy Phoeler's Speech on MTV awards for the WTF category "
212,1,"#shaunjumpnow#shaunjumpnow#shaunjumpnow#shaunjumpnow #shaunjumpnow#shaunjumpnow#shaunjumpnow#shaunjumpnow #shaunjumpnow#shaunjumpnow "
213,0,"went to my mates wedding last night, it was a great day ! the evening party was cut short due to grant starting work at 5am today "
214,0,"I am so ready to see my baby. It's been too long!! "
215,0,"Chaperoning 8th grade prom tonight "
216,0," why cant I log in on my phoneeee..it just wont let meee"
217,0,"Just ate cereal with orange juice "
218,0,"I'm freezing...Mpumalanga is too cold. "
219,0,"I just wanna give up tbh :\ Or have a extremely good bit of luck so this all sorts out :\ ... "
220,1,"@officialTila Glad your on an island. Hope your able to relax and enjoy yourself! "
221,0,"well i guess im not doing any outside activities today its getting ready to storm "
222,1,"@Gazbelfast She was in Fires Of Pompeii, I think. Really pretty, but...I dunno. I liked him with an older companion. "
223,0,"didn't make it to my 8am pilates class. "
224,0,"@admon09 LOL yea, it sucks but I'll get over it. But iPod is messing up now. "
225,0,"...and now ive got ten moreee "
226,1,"Ahh, lake lunches, uber relaxing "
227,1,"@TomFelton he'll be okay, he's got you... and his teddy  anyway, tell him all of us tweeps give him our best!"
228,1,"@BenzeneAseel Hahaha.. I've just been to alot of places! "
229,0,"3 more days of school  Sims 3 out tomorrowwww!  excitedddd"
230,0,"@mitchelmusso i am not aloud to get it "
231,1,"DONE! Now on to catching up with my MOH, emails, and sleep! "
232,1,"@Msveronica goodnight "
233,1,"@LindseyMadonna you have her name in your twitter name "
234,0,"ow, my thumb hurts.  and I almost walked over a bum sleeping on the ground ("
235,1,"shes bringin me starbucks...i dont even like coffee..but yeaa "
236,0,"rave gig at the Button Factory + too many shots = headache. paying the price for my first guilt free night out after the LC "
237,1,"Most of the software guys think- Every Other Profession Is Easy Than Coding !  True deepak. Nice! #fun #softwrae"
238,1,"@shadowboxer_k @nervoussharkII ?, аз б?х дарк уейв в ?редата на 80-те, не метъл. Макар че и нашите приче?ки не б?ха по-добри "
239,0,"Mild winds &amp; Lightning at Vijayanagar, Bengaluru.... It hasnt rained yet "
240,0,"@tams77 really?  is it annoying? "
241,0,"iCarly is over!  im sad"
242,1,"@MeLaMachinko uh oh .. DJSOULNYC at Sway is good luck if your in NY  "
243,1,"Please educate me on the writting process in CSS coding. that would really make my night. At least tomorrow will make my day "
244,0,"My Boo is teething so bad  crying and crying ...."
245,1,"finding all manner of displacement activities to avoiding tidying... and now people are coming early, lol "
246,0,"@MattGanzak just left the city! Didn't think anyone was hanging there tonight, I went Friday "
247,1,"Back to work after a great weekend. Lots to do this week :-/ Can't wait for friday though. Someone has a sureprise for me "
248,1,"@CharityMyLove Thanx "
249,0,"@Jubilance1922 See, now THAT is awesome. I lightweight wish I had twins so that Kyli could have a playfriend. It's hard as an only child. "
250,1,"@MCL_Nicolas Welcome to the club bro!  It happened to me when i was configuring tunnel groups."
251,0,"My homework  i need help!!"
252,1,"Bed now. See you tommorow "
253,1,"Updown Get Around - Stereo Skyline "
254,0,"Need to charge my phone "
255,0,"I hate it when your eating something and your getting real into it and then its like pooof! gone. "
256,1,"HTTP Downlaod has been enabled on .107 pls avoid using more than allowed http connections . Check out http://www.torrenteditor.com/ site "
257,1,"tired, time for bed! i'm gonna get some sleep, goodnight everyone! "
258,1,"Off to play handball with my boy.  he's about to be spanked!!  I don't care if he's a kid... NO SYMPATHY!! "
259,0,"sitting, gotta go to school what a total bummer "
260,0,"@LostNMissing I know I'm sorry "
261,0,"@kat_n  this dude doesnt drink! was going to go to a party but i cba none of the ladies were going "
262,1,"@chrisadams4 honored to have you following me. sent a follow request to follow you "
263,1,"@Gilamuffin That's good! I hope ur back 2 100% soon. I took 2 days off from the gym. (No choice, they were closed) Today wasn't bad tho. "
264,0,"I got my car back!!! Ya digg? With the new window that I'll be paying for...  lol"
265,0,"@1Ele    !!!! lol guess we gotta wait for the cd ta come out!! .. or itunes or wuteva.."
266,1,"I got lots of belly love at the LaFaves from @katelyn_kat @Tara_Waffle @freckledblonde @cc_lafave and Chloe. Can't wait to meet them! "
267,1,"@HScham I need a phone that doesnt ring, that would make me "
268,1,"@itsstephlyn Haha yea. It was funny though. "
269,1,"Hanging with the bffl today...finally "
270,1,"had a really great day "
271,0,"@LBsoundsystem The relatives you live with won't share their food with you?  ... im having pizza right now!"
272,0,"@peppercorncrisp this is the trouble that I fear I am going to have  Where d'ya wanna go girly? &lt;3"
273,1,"@alienantidote haha that's awesome! tell him I say hi, if possible! "
274,1,"karro's not seen her bgfs for about a month, they look so happy together  no pricks or barbs coming my way so I hope I pass the test."
275,1,"@avitae45 I keep forgetting to email you. I promise it is on my agenda! "
276,0,"Walmart changed their setup n now I can't find the baby lotion! "
277,1,"mmMm subway....eat fresh "
278,1,"haha if one more person tells me i look like sanaa lathan..not that thats a bad thing "
279,0,"I hope everyone is ready to celebrate Hug a Stripper Wednesday!!! i tried finding some strippers on twitter but many of them arent active "
280,1,"@mtrimier Thanks!  My weekend was awesome!!    Hope yours was great too!"
281,0,"@pjenks i dont think so "
282,0,"@poobou Mine wasn't as good as yours  but it was still good (any chessecake left or is it all gone hee hee)"
283,1,"@yelyahwilliams hi hayley! just telling you that all my paramore's photos from magazines are on my wall.  please come to slovakia."
284,0,"�110 up this weekend, Must...not...spend "
285,1,"Me:&quot;So how was ur trip?&quot; Zoe:&quot;Oh!It was like TOTALLY fun!&quot; "
286,0," back from holiday. Grrrrr"
287,0,"@tommyloveshate "
288,1,"@intanks hey hey juga "
289,0,"@valkyrierisen at work, no way to get a hold of any caffeine.   "
290,0,"I nearly cried in newlook when i found out i didnt have enough money for a top, i had to spend it on those earrings, "
291,1,"@ErikBernskiold I am fixing to go out in the shade to take pictures. hehe. coffee first and more reading on those links you gave me. "
292,0,"@Aspir3 I did like mad times ima slap you...I had dis b4 u now urs work betta den mine lol "
293,1,"@alex_the_lion fa'sho fa'sho "
294,1,"@danielledeleasa i love reading ur tweets. &lt;3 ur always so happy.   . hows ur day?"
295,1,"@GinaLaGuardia Billy Madison of course. "
296,1,"@damgoodepies I love you, Dam Goode Pies. I wish you were here with me now... Cuz I'm starvin', and mah name's Marvin "
297,1,"bsitting..longer day today than others, but going to Cans tonight with Jen. Can't wait "
298,1,"@carliecarrcrash its panaera. "
299,0,"Don't think it's gonna happen for Aidan "
300,1,"p.s @DHughesy r u about to watch home and away! gotta love ourAussie drama! Have u met any H&amp;A stars? How's the mum &amp; baby (&amp;dad) going? "
301,1,"Ok, 5 dishes done. 6 more to go.. I might have over-catered, anyone wanna pop over for dinner? "
302,0,"@maraslj I miss you already   come visit me pleeeeease"
303,0,"Caught the train with 1min to spare. Bloody schoolkids making my bus late! Haven't even had time to buy coffee! "
304,0,"@serenaamadea fine fine, somebody do it dong "
305,0,"night guys...wakin up in 3 hrs "
306,1,"cleaning, then escoooo "
307,1,"@dwpoker the 15k serb comment heh.. Gj on day2! What record? Bad beat on dinner "
308,1,"@feliciaday Always listen to what the cat says. Mine tells me to stay in bed drinking tea all day...after I've fed her, of course! "
309,0,"@MichelleNguyen1 OK. Thanks! But I have fallen out of love with him  I wish I didn't know the gory details "
310,0,"Making garlic bread, its taking longer than i would like "
311,0,"ahh todays a big day! Good news: I'll be soon free! Bad news: I'm taking an exam and know nothing!! "
312,0,"Hmm, the router seems to be restarting itself randomly too.  Gotta love IT... "
313,0,"3 am and no one to tweet with...so sad "
314,1,"Off to bed. Making something all day :| Gonna do summin tomoz "
315,1,"Just purchased the Sable Blending Brush and Oasis Lipgloss from Coastal Scents "
316,0,"well i woke up at 4:13 WHY...well guess what there is frickin swallow birds outside my window here  damn them they are noisy"
317,0,"feel like a fat lard, diet begins tomorrow "
318,1,"Raphael, Dilly, Reuben, Russell, Jeremy, and Dylan made my day "
319,1,"@VickiGarlick aww what's up with your cat? Thank you for your time and patience yesterday Vicki, so glad you got Julia sorted out   "
320,1,"Good night. Exactly midnight. "
321,0,"@MsJuicy313  you're gonna die... And abandon me and your othe bff's to suffer with the crazies... Alone... How selfish!"
322,1,"Mothers day is such a great day "
323,1,"My father's 83rd birthday today.  Happy, healthy, and going strong "
324,1,"@evensr  hehe nice "
325,1,"@londicreations lol ! Almost never happens to me, especially right now. The little bugger in my belly wants FOOD "
326,0,"Just had final Hamlet set updates through from Keith Osborn. Am going to miss the Keith's texts "
327,1,"@AdamSevani you rockk, i love the way you dance  you inspire me at ACDC cru and Step Up 2 ''the streets'' i love it ;)"
328,1,"Just got back from baby sitting made 60 bucks for basicly watching spiderman 3 haha "
329,0,"Ugh! I'm f'in bored in Midland...surprise, surprise "
330,0,"I want her to have all the things that I could not give her.   I hope she finds that smile again. I know she will. ;)"
331,0,"Getting ready for work. "
332,1,"hiya this is my 1st tweet   im so tired though i cant belive it work cos normally when im realli tired i do everything wrong x"
333,0,"Going to danny hawaii's for a kickback since he's leaving for hawaii for two weeks tomorrow!! "
334,1,"@meetmeatmikes you're welcome. I randomly stumbled on it but was rapt to do so. Hoping to get my students into craft at school "
335,0,"@laurenbusby I wish I was ughh, you guys always do fun shit when I'm not around "
336,0,"@Smartah79 it is, but alas, i am stuck inside doing college work  x"
337,1,"HEY EVEYONE GOOOD NEWS B4 I GO TO SLEEP I JUS GOT A NEW FOLLOWER SHOUT OUT TO FOLLOWER # 327 YOUR THE BEST  LOL"
338,1,"I can see blue sky "
339,1,"@Shin_Shan  yeah i know what you mean i just do fun stuff like dancing or walk the dogs then u dont notice it  xX u ain't fat!!"
340,1,"@LetterM Tumblr helps as a distraction when working during the day. An anime tag... Hmm, that ranks my anime tumblr 7th. "
341,0,"ughhhh no more! i want to stay home and play all day - libraries stink. "
342,1,"@nicobyrne aw, glad you guys had a great night. cant wait to hear the new stuff "
343,0,"OMG the blues r losing  we can still make it rite??? someone assure me plzz "
344,0,"@JRiley21 The'll be like $100 some a piece. ...I'd love to come to LA, but moneys not the issue. @SportsfanPJ I was kiddin  I live by CLE"
345,1,"@CarrotsNCake I love sweet potatoes! I eat at least one a week "
346,0,"oww! my throat hurts! "
347,1,"@mads_s  It's not!! I thought too ) Her real one is @itsmeleighton I miss you too! Come watch our concert "
348,1,"@eczemasupport Thankyou! "
349,1,"@xxsabina right you are  Choclate almost make me sick now a day they have taken the yumi out of choclate haha"
350,1,"@mietzmietz 'programmaufruf' was the correct spelling. I always think it's wrong too "
351,1,"@ThisIsRobThomas - stay out of the Minny airport mens' room, or new evil rumors will start to fly about you and your wide stance...   "
352,1,"@semicharmd awwww you know i love that song  miss you so much"
353,1,"hey newest follower  @GQ20"
354,1,"two of myy bestiesssssss. i miss them sooooo much. iLy Eslyy &amp;&amp; Edeline  http://twitpic.com/6oyn0"
355,1,"@smiley_steph http://bit.ly/yRnzh  calm before the storm is on it..... "
356,1,"is last day of uni tomorrow "
357,0,"@FijiLomalagi I'm sure there are probably plenty of others that share the same sentiment as yourself. "
358,1,"@Ida_Black sureee i will come with u  &lt;3"
359,0,"@LeslieStrauss i would but i gotta be back tomorrow night to dj "
360,1,"@lhptanya yessss lovee himm "
361,1,"@champsuperstar True dat.  U betta than all dat.  Luv ya, chica!"
362,0,"Hmmmm, no mention from the wife about going out tonight and now she is watching a movie. Chances of staying home: high "
363,1,"Chilled with josh tonight. I miss that fuck.  now i'm watching Ren &amp; Stimpy. "
364,0,"is working after an 11 hour day at work "
365,1,"For people who like to browse... get money from browsing!  http://tinyurl.com/cs6zu9"
366,1,"Y'mean it? "
367,1,"@revious thanks  if I can figure out what they look like I might have a handful."
368,0,"just finished a bar of chocolate by herself.. oh no "
369,0,"just woke up from a nap... Diversity won! yeah! gonna hunt for vids on yt  on a sadder note, im very congested this morning "
370,0,"acoustic show for a birthday party tomorrow. flounder wont be there "
371,1,"@jennyeliazer I'm on the plane back-  man the pacific ocean is awesome! No wonder so many people live out here!"
372,0,"@volmasoft Hmm yeah seems like it  I think I'll need a job this summer then... I get an abysmal amount to live on after rent!"
373,0,"@richard_baker shame. due to a technical issue, you are currently unable to process my request  Back to National Express 'mixing deck'..."
374,0,"@leighspahn me too sis  me too "
375,0,"Hopes @rosellealteria &amp; @carlagrasa that they'll solve the grouping predicament. Sorry I couldn't help. "
376,0,"NOOOOO!!! DEMI'S NOT IN THE TRENDING TOPICS ANYMORE  LETS GET HER BACK THERE!"
377,1,"@Tsarnick You can never ever have enough nachos. I'd settle for just the cheese "
378,0,"@mom_07 I really miss those days...it was all so simple then. "
379,0,"Sometimes, You gotta hate #Windows updates. "
380,1,"@Reads4Pleasure @LadiiVerity @mycrewmagazine thank you and good morning! "
381,1,"Welcome to all my new followers  Thank you for joining in "
